artist,genre
Dash Berlin,Dutch
Dash Berlin,Seen Live
Audien,Electronic
Xizt,No Genre
Bugzy Malone,Grime
Bugzy Malone,Uk Grime
Bugzy Malone,Drill
Ayo Jay,Afrobeats
Ayo Jay,Electronic
Ayo Jay,Afrobeat
Foals,Indie
Slayer,Crossover Thrash
Slayer,Heavy Metal
Slayer,Metal
Slayer,Nu Metal
Slayer,Speed Metal
crypvolk,Electronic
HARDSTYLE DEMON,Electronic
Saint Levant,Hip Hop
soulache,No Genre
Milo Manheim,No Genre
Cults,Pop
MUNBOI,No Genre
yuji,No Genre
Paul Partohap,No Genre
IV OF SPADES,OPM
IV OF SPADES,Pinoy Indie
IV OF SPADES,Harana
IV OF SPADES,Pop
IV OF SPADES,Kundiman
Tiwa Savage,Afrobeats
Tiwa Savage,Afrobeat
Tiwa Savage,Pop
Tiwa Savage,Azonto
Tiwa Savage,R&B
Tiwa Savage,Hiplife
Tiwa Savage,Afroswing
Ric Hassani,Kizomba
Ric Hassani,Afrobeats
Ric Hassani,R&B
Ric Hassani,Afrobeat
Ric Hassani,Pop
Tayc,R&B
Tayc,Pop
Tayc,Afrobeats
Tayc,Afrobeat
MO3,Death By Murder
MO3,Rap
MO3,Hip Hop
MO3,Trap
Ñengo Flow,Latin
Ñengo Flow,Trap
Maddy Hicks,No Genre
caaaaseyyyy,No Genre
Mila Degray,No Genre
Lainey Wilson,Country
WESTSIDE BOOGIE,Boogie
Ab‐Soul,Boom Bap
Ab‐Soul,Rap
Ab‐Soul,Hip Hop
DRIMS,Mexican Indie
DRIMS,Latin
Policias y Ladrones,Mexican Indie
Policias y Ladrones,Latin
Policias y Ladrones,Rock
Molinette Cinema,Mexican Indie
Molinette Cinema,Latin
Cora Yako,No Genre
Juanpalitoschinos,Latin
Juanpalitoschinos,Mexican Indie
Patio Solar,Latin
Patio Solar,Mexican Indie
RINI,No Genre
Beam,No Genre
Zeph,Pop
Cian Ducrot,No Genre
MoMusyc,No Genre
ASTN,No Genre
Julius Drake,Classical
Julius Drake,English Pianist
Julius Drake,Pianist
The Not-Its!,Children'S Music
Muppet DJ,Rkt
Muppet DJ,Turreo
Seth MacFarlane,Christmas
Family Guy,Bogus
Family Guy,Comedy
Family Guy,Series Title As Artist
Ax and the Hatchetmen,Pop
Lithe,R&B
SHAWTY,No Genre
hiyasu,Lo-fi
chief.,Hip Hop
chief.,Lo-fi
AG Club,Hip Hop
Luka,No Genre
BOYFRIEND,Boy Group
BOYFRIEND,Pop
DRILL GATES,Drill
Seizo,Electronic
Gary Moore,Blues
Gary Moore,Rock
Gary Moore,Heavy Metal
Vansire,Pop
Marvin Hamlisch,Ragtime
Yultron,No Genre
Enmity,Electronic
Supersaiyanlifts,No Genre
Drizzy Tae,No Genre
Jemak,No Genre
Xavier Mayne,R&B
Calabasas,No Genre
Lương Khánh Vy,Electronic
Lương Khánh Vy,Pop
Lương Khánh Vy,Vietnamese Bolero
落日飛車 Sunset Rollercoaster,Taiwanese Indie
落日飛車 Sunset Rollercoaster,Chinese Indie
落日飛車 Sunset Rollercoaster,Pop
VALORANT,No Genre
carwash,No Genre
Tim Burgess,Madchester
Tim Burgess,Pop
Inner Wave,No Genre
Gesaffelstein,Ebm
Gesaffelstein,Electronic
Gesaffelstein,Midtempo Bass
Gesaffelstein,Post-Industrial
YUGYEOM,Rap
george,K-Ballad
GOT the beat,Pop
William Black,Electronic
Sam Gellaitry,Electronic
Sam Gellaitry,Trap
SOYOU,K-Ballad
SOYOU,Pop
PATEKO,K-Ballad
PATEKO,Rap
LE SSERAFIM,Pop
Popcaan,Electronic
Popcaan,Soca
Popcaan,Afrobeats
Popcaan,Reggae
Popcaan,Riddim
Popcaan,Ragga
The Chicks,Country
Dolly Parton,Country
Matt OX,Rap
Fletcher Reed,Lo-fi
Fletcher Reed,Hip Hop
Fletcher Reed,Jazz
Moody.,Lo-fi
Moody.,Electronic
Closed on Sunday,Lo-fi
LatinoFi,Lo-fi
vensterbank,Hip Hop
Dreamy Tapes,Lo-fi
Linearwave,Lo-fi
eaup,Lo-fi
eaup,Hip Hop
AMV,Lo-fi
kookito,Lo-fi
Formal Chicken,Hip Hop
Formal Chicken,Lo-fi
Tempura,Hip Hop
Tempura,Lo-fi
LGP QUA,No Genre
Taron Egerton,No Genre
Hugues Martel,No Genre
The Mamas & The Papas,Rock
Bakar,No Genre
slowthai,Grime
slowthai,Uk Grime
Telana,No Genre
Kingmichaelbeats,No Genre
Plague Rages,Brazil
Plague Rages,Grindcore
Plague Rages,Punk
HARDSTYLERZZZ,No Genre
Matisse & Sadko,Electronic
Matisse & Sadko,Big Room
Dijon,R&B
Smooky MarGielaa,Rap
Lester Lam,Pop
Tonee Marino,Electronic
Slop Culture,Pop
Caroline Polachek,Pop
In Explosions,Breakcore
In Explosions,Jungle
In Explosions,Electronic
Lil Yurei,Trap
Melvoni,Drill
Polyphia,Rock
Polyphia,Djent
Polyphia,Progressive Metal
Hi-C,Rap
Hi-C,Hip Hop
SURF GANG,Rap
d0llywood1,Pop
d0llywood1,Glitch
ODIE,No Genre
fam0uz,Phonk
Accelerate,No Genre
leadwave,Ambient
Libianca,Afrobeats
Libianca,Afrobeat
Hopez99,No Genre
demxntia,Lo-fi
demxntia,Rap
Poltska,Electronic
PRIME,No Genre
Pee Wee Gaskins,Pop
Pee Wee Gaskins,Rock
Pee Wee Gaskins,Indonesian Indie
LowkeyLuke,No Genre
Weiland,Rap
BIA,Hip Hop
BIA,Rap
EST Gee,Hip Hop
EST Gee,Trap
Hardstylerzz,Electronic
Pxlish Beatz,Electronic
DJ Taj,Electronic
What I Wish,Lo-fi
coldbrew,Jazz
coldbrew,Lo-fi
coldbrew,Hip Hop
Jakob,Pop
Lance Redeker,R&B
Westside Gunn,Boom Bap
Westside Gunn,Hip Hop
Westside Gunn,Rap
wave to earth,No Genre
Trxll Trxzzy,No Genre
Rico Nasty,Hip Hop
Rico Nasty,Rap
Rico Nasty,Trap
Jean‐Luc Bannalec,Has German Audiobooks
Lyn Lapid,No Genre
Jose Mari Chan,OPM
Jose Mari Chan,Pop
YUKIKA,Pop
Macabre Plaza,No Genre
Victoria Monét,R&B
Luna Li,Pop
Bolt Thrower,Death Metal
Bolt Thrower,Death-Doom Metal
Bolt Thrower,Grindcore
Bolt Thrower,Metal
Bolt Thrower,Old School Death Metal
Ghostluvme,No Genre
Monsune,Pop
Yuna,Malay
Yuna,Pop
Rollin Thrax,Rap
GloRilla,Hip Hop
GloRilla,Trap
Ari Abdul,R&B
Zachxreal,No Genre
Tinariwen,Gnawa
AAP Deno,No Genre
Rich Amiri,Rap
Asterix,Audio Drama
Asterix,Series Title As Artist
Lulu Santos,Electronic
Lulu Santos,Funk
Lulu Santos,Pop
Lulu Santos,Reggae
Lulu Santos,Rock
The Backing Tracks,No Genre
Tom Jones,2008 Universal Fire Victim
Tom Jones,Ballad
Tom Jones,R&B
Tom Jones,Pop
Michael Giacchino,Soundtrack
The John Barry Seven,No Genre
Stu Phillips,Rock
Guitar Instrumentals,No Genre
The Hit Crew,No Genre
Ramin Djawadi,Soundtrack
j-hope,Pop
j-hope,Rap
James Williams,Hard Bop
James Williams,Jazz
James Williams,Post-Bop
Swarmz,Grime
Swarmz,Afroswing
Swarmz,Drill
Swarmz,Uk Grime
Phoenix,Indie
kidthvldd,Rap
Way 2 Fast,Electronic
Noxys,No Genre
Lee Drilly,Drill
Edot Babyy,Drill
Karl May,Audio Drama
Karl May,Audiobook
Karl May,Has German Audio Plays
Karl May,Has German Audiobooks
Ni’Jah,No Genre
Nine Inch Nails,Industrial
Nine Inch Nails,Industrial Metal
Nine Inch Nails,Alternative Metal
Nine Inch Nails,Nu Metal
Jauz,Electronic
DizzyGotBands,No Genre
Keri Hilson,Anti Vax
Keri Hilson,R&B
Keri Hilson,Electronic
Keri Hilson,Pop
Rob49,No Genre
Tim Reilly,Media Music
Victony,Afrobeats
Victony,Afrobeat
Victony,Pop
Victony,R&B
Victony,Alté
Victony,Amapiano
The Lovin' Spoonful,Rock
Rema,Afrobeats
Rema,Afrobeat
Rema,Pop
lovelytheband,Rock
lovelytheband,Pop
Ryte,Rock
Ryte,Heavy
Ryte,Heavy Psych
Ryte,Psych
GoldLink,Hip Hop
GoldLink,Leftfield
Madison Cunningham,Country
Madison Cunningham,Folk
Madison Cunningham,Singer-Songwriter
Bat Bilger,Lo-fi
Reggie Lume,Lo-fi
LAV8,Lo-fi
HARV,OPM
HARV,Pinoy Indie
Morray,Trap
Chavo,Rap
Paulo Londra,Trap
Paulo Londra,Latin
Eladio Carrion,Trap
Eladio Carrion,Latin
Hevel,No Genre
SEVENTEEN,Pop
Dvwn,No Genre
BitLOEN,No Genre
Fallen Roses,Hip Hop
Ninedo,No Genre
ASCLEPIOS,No Genre
Sunday Without You,Lo-fi
Sarah Kang,No Genre
Bree Runway,No Genre
Peaceful Melody,Lo-fi
Pacific,Electronic
helistofax,Lo-fi
vort vort,Lo-fi
Chalk Gang,Lo-fi
The Remix Station,Lo-fi
Dab Rosser,Lo-fi
Phatazza Cat,Lo-fi
BEDA,Belarus
BEDA,Punk
Verse,Punk
Verse,Melodic Hardcore
Sabathagod,Drill
luxury elite,Chillwave
luxury elite,Electronic
luxury elite,Vaporwave
Knock2,Electronic
Knock2,Bassline
Henry Fong,Electronic
Henry Fong,Moombahton
Henry Fong,Melbourne Bounce
Henry Fong,Big Room
SleazyWorld Go,Rap
SleazyWorld Go,Hip Hop
SleazyWorld Go,Trap
Whaleinator,No Genre
Helynt,Lo-fi
Pokestir,Instrumental
Special EFX,Jazz
Lø Spirit,Electronic
Cal Credence,Lo-fi
Miro Mas,Lo-fi
ohlos,Lo-fi
lokash,Lo-fi
Spanish Love Songs,Midwest Emo
Spanish Love Songs,Punk
Spanish Love Songs,Pop
LORDFI,Lo-fi
Covers Unplugged,Lo-fi
Lofitopía,Lo-fi
Veeze,Trap
Veeze,Hip Hop
sped up 8282,Nightcore
Mini Boom,Drill
JUNA,No Genre
Aqyila,R&B
Alma Cogan,1960S
Alma Cogan,British
Alma Cogan,Easy Listening
Alma Cogan,English
Alma Cogan,Pop
Apashe,Electronic
Shoti,No Genre
quinnie,Pop
Rjae,No Genre
Shenseea,Electronic
Shenseea,Soca
Shenseea,Afrobeats
XD,Boy Group
XD,Pop
Sonder,R&B
Cyrius,No Genre
GabFreakyPie,Electronic
Art Blakey,2008 Universal Fire Victim
Art Blakey,Jazz
Art Blakey,Bebop
Art Blakey,Hard Bop
Ei8ht,No Genre
Juelz,Trap
Juelz,Electronic
fussy,Electronic
Zack Tabudlo,OPM
Zack Tabudlo,Harana
Zack Tabudlo,Pop
Zack Tabudlo,Kundiman
Zack Tabudlo,R&B
Zack Tabudlo,Pinoy Indie
The Him,Electronic
Oolacile,Riddim
Oolacile,Deathstep
Oolacile,Electronic
Oolacile,Bass Music
Glitch Gum,Pop
Glitch Gum,Glitch
Frost Children,Pop
Frost Children,Electronic
RIZHA,Pop
10cc,1970S
10cc,1980S
10cc,1990S
10cc,Aln-Sh
10cc,Pop
Tyler Childers,Country
Tyler Childers,Red Dirt
Tyler Childers,Bluegrass
A$AP Ferg,Rap
edd2e,No Genre
BABYMETAL,Rock
Sam Barber,Country
Lyrical Lemonade,No Genre
Sander van Doorn,Electronic
Sander van Doorn,Big Room
Hypaton,No Genre
TheNycPlug,No Genre
wwWavey,No Genre
Hojean,Pop
Hojean,R&B
Freddie McKay,Reggae
Freddie McKay,Rock
ItsRahTheProducer,Electronic
Bory,No Genre
JJay,No Genre
XTCWRLD,No Genre
2gloktayoh,No Genre
Dessi,R&B
FaygoManii,No Genre
Killyourhomie,No Genre
Snow Strippers,Electronic
Mick Jenkins,Rap
Ethan Low,R&B
JaeyBxrd,No Genre
hanuel,No Genre
Jordan Davis,Country
Emmy Meli,Pop
StarBoi3,No Genre
Lone Tusker,Electronic
Rita Ora,R&B
Rita Ora,Pop
YTB Fatt,No Genre
Celia Cruz,Bolero
Celia Cruz,Guaracha
Celia Cruz,Latin
Celia Cruz,Pop
Blessin',No Genre
Stride,No Genre
APB,Rock
APB,Punk
Ashley Tisdale,Pop
Ashley Tisdale,Rock
Sam MacPherson,No Genre
redveil,Hip Hop
Hank Snow,Country
Hank Snow,Cowboy
Hank Snow,Nashville Sound
Mir Fontane,No Genre
Cab'Ral,No Genre
Good Dog,Pop
Dad Bod,No Genre
Soccer Mommy,Indie
Teenage Priest,Pop
Teenage Priest,Lo-fi
Lizzy McAlpine,Pop
Lizzy McAlpine,Folk
Lizzy McAlpine,Singer-Songwriter
Pulp,Rock
Pulp,British
Pulp,Pop
Frankie Cosmos,Pop
Land of Peace,Rock
Land of Peace,Japanese Indie
Diana Ross,Adult Contemporary
Diana Ross,Jazz
Diana Ross,Mezzo-Soprano
strawbey,No Genre
Starry Cat,Lo-fi
Starry Cat,Slowcore
Claud,Pop
Billie Marten,Folk
Shelly,Lo-fi
Wet Leg,Rock
Wet Leg,Indie
chloe moriondo,Pop
Lunar Vacation,Pop
Lunar Vacation,Indie
Kid Trunks,No Genre
Nico Segal,No Genre
Chris Lake,Electronic
Midnight Kids,Electronic
Elephante,Electronic
WildOnes,Electronic
Two Friends,Pop
MATTN,Big Room
Chromatics,Pop
Ramon,Trap
Randee Campers,Electronic
Enrico Caruso,No Genre
Taska Black,Electronic
Quang Minh,No Genre
ELITE Djs,Techengue
DC The Don,Rap
Lilacs,No Genre
jjvsdawrld,No Genre
FBG Duck,Drill
BOI WHAT,No Genre
Luca Testa,Electronic
Luca Testa,Big Room
Kratos,Electronic
KELTEK,Electronic
KELTEK,Frenchcore
KELTEK,Hardcore
Dimatik,Melbourne Bounce
Dimatik,Electronic
Lockdown,Electronic
Lockdown,Big Room
Lockdown,Melbourne Bounce
Myrie,No Genre
Patrick Cc:,Rap
Young Nudy,Trap
Thouxanbanfauni,Rap
PXSEIDON,Electronic
TOMÓRROW,Electronic
Akimbo Beats,Electronic
prodByLone,Electronic
prodByLone,Tekno
Teddy Specter,Electronic
Vaskan,Electronic
Dead X,Electronic
Dead X,Frenchcore
Glenn Osser,No Genre
The Chipettes,No Genre
Korn,Nu Metal
Korn,Metal
Korn,Rap
Korn,Alternative Metal
H. P. Lovecraft,Has German Audiobooks
Dom Corleo,Rap
Lancey Foux,Rap
Kash Krabs,Hip Hop
Kash Krabs,Trap
Jung Kook,Pop
A. G. Cook,Pop
Knife Girl,Finland
Knife Girl,Pop
Knife Girl,Lo-fi
Slayyyter,Pop
Ballout,Drill
Benzz,Drill
Damedot,Trap
Sha Gz,Drill
Kyle Richh,Drill
Kyle Richh,Electronic
SugarKeemz,No Genre
Yus Gz,Drill
Dthang,Drill
Cj Goon,Drill
TTS TANA,Drill
verxn,No Genre
Ciggy Blacc,Drill
Da Don,No Genre
Sh4nk7in,No Genre
Kenzo Balla,Drill
Blacc Zacc,Trap
Grime,No Genre
FLÖTER,No Genre
Dominic Fike,Alternative
Dominic Fike,Pop
Dominic Fike,Rock
